Date,Energy
2016-04-14,35.0
2016-04-15,19.6
2016-04-16,50.5
2016-04-17,40.0
2016-04-18,17.2
2016-04-19,31.3
2016-04-20,28.0
2016-04-21,19.3
2016-04-22,8.1
2016-04-23,43.5
2016-04-24,24.0
2016-04-25,39.2
2016-04-26,39.0
2016-04-27,50.8
2016-04-28,15.0
2016-04-29,7.2
2016-04-30,6.0
2016-05-01,19.5
2016-05-02,28.5
2016-05-03,25.2
2016-05-04,31.0
2016-05-05,24.0
2016-05-06,21.1
2016-05-07,4.6
2016-05-08,4.2
2016-05-09,11.3
2016-05-10,34.0
2016-05-11,27.3
2016-05-12,36.1
2016-05-13,46.4
2016-05-14,22.1
2016-05-15,10.5
2016-05-16,11.2
2016-05-17,7.2
2016-05-18,8.4
2016-05-19,37.1
2016-05-20,46.3
2016-05-21,22.3
2016-05-22,7.8
2016-05-23,57.1
2016-05-24,33.6
2016-05-25,7.6
2016-05-26,4.7
2016-05-27,8.3
2016-05-28,6.8
2016-05-29,28.6
2016-05-30,47.1
2016-05-31,36.3
2016-06-01,20.3
2016-06-02,19.5
2016-06-03,9.3
2016-06-04,4.3
2016-06-05,3.0
2016-06-06,4.2
2016-06-07,5.3
2016-06-08,2.0
2016-06-09,8.0
2016-06-10,4.6
2016-06-11,18.3
2016-06-12,29.5
2016-06-13,11.8
2016-06-14,27.0
2016-06-15,44.3
2016-06-16,36.8
2016-06-17,39.8
2016-06-18,12.8
2016-06-19,8.0
2016-06-20,6.0
2016-06-21,6.4
2016-06-22,14.7
2016-06-23,22.1
2016-06-24,5.3
2016-06-25,6.2
2016-06-26,11.6
2016-06-27,17.6
2016-06-28,9.0
2016-06-29,3.2
2016-06-30,3.8
2016-07-01,1.9
2016-07-02,4.7
2016-07-03,9.1
2016-07-04,6.4
2016-07-05,4.9
2016-07-06,2.3
2016-07-07,2.3
2016-07-08,4.9
2016-07-09,5.0
2016-07-10,1.4
2016-07-11,1.6
2016-07-12,5.4
2016-07-13,24.9
2016-07-14,27.0
2016-07-15,54.7
2016-07-16,25.3
2016-07-17,9.2
2016-07-18,7.5
2016-07-19,14.7
2016-07-20,4.7
2016-07-21,6.3
2016-07-22,8.8
2016-07-23,24.3
2016-07-24,20.4
2016-07-25,5.4
2016-07-26,6.6
2016-07-27,2.6
2016-07-28,5.3
2016-07-29,2.0
2016-07-30,5.1
2016-07-31,11.7
2016-08-01,10.2
2016-08-02,12.6
2016-08-03,4.1
2016-08-04,3.7
2016-08-05,24.5
2016-08-06,37.6
2016-08-07,56.6
2016-08-08,33.5
2016-08-09,4.7
2016-08-10,21.9
2016-08-11,36.7
2016-08-12,34.1
2016-08-13,18.8
2016-08-14,3.9
2016-08-15,3.8
2016-08-16,8.4
2016-08-17,14.6
2016-08-18,8.4
