Date,Energy
2018-01-14,44.6
2018-01-15,131.4
2018-01-16,1109.0
2018-01-17,1007.9
2018-01-18,652.0
2018-01-19,1052.3
2018-01-20,299.2
2018-01-21,780.8
2018-01-22,256.0
2018-01-23,442.8
2018-01-24,306.4
2018-01-25,90.8
2018-01-26,205.1
2018-01-27,70.6
2018-01-28,21.6
2018-01-29,111.2
2018-01-30,236.1
2018-01-31,399.5
2018-02-01,1047.8
2018-02-02,1085.9
2018-02-03,926.2
2018-02-04,327.5
2018-02-05,53.5
2018-02-06,158.8
2018-02-07,530.1
2018-02-08,493.2
2018-02-09,113.3
2018-02-10,963.3
2018-02-11,265.5
2018-02-12,556.4
2018-02-13,172.9
2018-02-14,291.1
2018-02-15,752.8
2018-02-16,102.7
2018-02-17,115.6
2018-02-18,273.1
2018-02-19,103.0
2018-02-20,61.6
2018-02-21,244.5
2018-02-22,155.5
2018-02-23,496.4
2018-02-24,334.2
2018-02-25,526.3
2018-02-26,353.3
2018-02-27,100.8
2018-02-28,120.0
2018-03-01,276.8
2018-03-02,966.3
2018-03-03,1034.9
2018-03-04,249.6
2018-03-05,329.4
2018-03-06,1008.7
2018-03-07,974.4
2018-03-08,490.9
2018-03-09,122.5
2018-03-10,371.0
2018-03-11,676.1
2018-03-12,1070.1
2018-03-13,950.5
2018-03-14,293.7
2018-03-15,537.1
2018-03-16,779.0
2018-03-17,551.7
2018-03-18,846.8
2018-03-19,763.3
2018-03-20,552.7
2018-03-21,600.9
2018-03-22,897.7
2018-03-23,432.6
2018-03-24,141.3
2018-03-25,539.1
2018-03-26,316.5
2018-03-27,51.7
2018-03-28,292.8
2018-03-29,840.4
2018-03-30,756.2
2018-03-31,1083.4
2018-04-01,417.5
2018-04-02,289.7
2018-04-03,243.7
2018-04-04,364.8
2018-04-05,309.5
2018-04-06,433.2
2018-04-07,148.8
2018-04-08,120.3
2018-04-09,712.2
2018-04-10,392.7
2018-04-11,70.5
2018-04-12,374.7
2018-04-13,247.5
2018-04-14,454.6
2018-04-15,418.9
2018-04-16,105.0
2018-04-17,206.0
2018-04-18,544.5
2018-04-19,391.5
2018-04-20,411.4
2018-04-21,125.0
2018-04-22,28.2
2018-04-23,92.3
2018-04-24,178.3
2018-04-25,155.5
2018-04-26,94.2
2018-04-27,89.7
2018-04-28,61.3
2018-04-29,68.9
2018-04-30,388.5
2018-05-01,137.0
2018-05-02,587.1
2018-05-03,657.9
2018-05-04,153.2
2018-05-05,80.8
2018-05-06,115.9
2018-05-07,96.5
2018-05-08,82.1
2018-05-09,56.9
2018-05-10,95.6
2018-05-11,81.4
2018-05-12,71.6
2018-05-13,337.3
2018-05-14,747.8
2018-05-15,453.3
2018-05-16,282.4
2018-05-17,77.1
2018-05-18,132.4
2018-05-19,109.4
2018-05-20,167.7
2018-05-21,66.0
2018-05-22,123.0
2018-05-23,167.1
2018-05-24,54.0
2018-05-25,28.0
2018-05-26,61.5
2018-05-27,24.2
2018-05-28,29.9
2018-05-29,38.6
2018-05-30,61.3
2018-05-31,99.0
2018-06-01,176.8
2018-06-02,89.5
2018-06-03,70.8
2018-06-04,179.3
2018-06-05,505.8
2018-06-06,111.6
2018-06-07,157.7
2018-06-08,326.2
2018-06-09,558.2
2018-06-10,91.0
2018-06-11,49.1
2018-06-12,456.2
2018-06-13,588.8
2018-06-14,189.1
2018-06-15,539.2
2018-06-16,344.5
2018-06-17,130.5
2018-06-18,442.6
2018-06-19,714.2
2018-06-20,233.3
2018-06-21,140.1
2018-06-22,515.0
2018-06-23,493.5
2018-06-24,344.5
2018-06-25,323.5
