,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
672,-1.3194622502607458,True,1,6306ab66,2024-03-18_21-45-28,1710794728,15.450998306274414,15.450998306274414,88134,hpc-c11-node23.unitn.it,192.168.115.148,15.450998306274414,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0008082755386131926,0.002439333315248322,3,0.5,0.01,6306ab66
673,-1.3080701372202705,True,1,af26627a,2024-03-18_21-45-48,1710794748,15.846749544143677,15.846749544143677,88217,hpc-c11-node23.unitn.it,192.168.115.148,15.846749544143677,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0005776578763829242,0.0005182446454991479,3,0.5,0.01,af26627a
674,-1.5110687578425688,True,1,e8b2431a,2024-03-18_21-46-11,1710794771,16.87213921546936,16.87213921546936,88300,hpc-c11-node23.unitn.it,192.168.115.148,16.87213921546936,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,4.8280777814531e-05,0.007507443387814484,3,0.5,0.01,e8b2431a
675,-2.6880161902483772,True,4,91a89828,2024-03-18_21-47-18,1710794838,16.200159311294556,61.64032578468323,88384,hpc-c11-node23.unitn.it,192.168.115.148,61.64032578468323,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0008517242915753906,0.013650143279672863,3,0.5,0.01,91a89828
676,-1.3899575962739832,True,1,0a0d3729,2024-03-18_21-47-06,1710794826,17.333057641983032,17.333057641983032,88479,hpc-c11-node23.unitn.it,192.168.115.148,17.333057641983032,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.006959683293690206,0.001643209792363046,3,0.5,0.01,0a0d3729
677,-1.351136821157792,True,1,eabe9cf5,2024-03-18_21-47-30,1710794850,17.017687559127808,17.017687559127808,88564,hpc-c11-node23.unitn.it,192.168.115.148,17.017687559127808,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,5.289643463043576e-05,0.0005865286302487855,3,0.5,0.01,eabe9cf5
678,-1.3429712407729204,True,1,83927242,2024-03-18_21-47-36,1710794856,13.738409280776978,13.738409280776978,88647,hpc-c11-node23.unitn.it,192.168.115.148,13.738409280776978,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,1.5776127819061317e-05,0.0007293531712924732,3,0.5,0.01,83927242
679,-1.3675155674709993,True,1,c41c747d,2024-03-18_21-47-57,1710794877,15.629092454910278,15.629092454910278,88729,hpc-c11-node23.unitn.it,192.168.115.148,15.629092454910278,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0068361207763863365,0.011983213247280062,3,0.5,0.01,c41c747d
680,-1667.4326100068934,True,15,5f0712be,2024-03-18_21-52-31,1710795151,14.644753694534302,272.3150269985199,88814,hpc-c11-node23.unitn.it,192.168.115.148,272.3150269985199,15,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0001478618303926714,0.03284330963306692,3,0.5,0.01,5f0712be
681,-1.46772319429061,True,1,4a8dfdeb,2024-03-18_21-48-59,1710794939,27.347833395004272,27.347833395004272,88896,hpc-c11-node23.unitn.it,192.168.115.148,27.347833395004272,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0003552445117111067,0.008154458034274392,3,0.5,0.01,4a8dfdeb
