,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
102,-963.0314575195313,True,1,989eb688,2024-03-29_00-38-43,1711669123,25.820477724075317,25.820477724075317,34360,hpc-c11-node22.unitn.it,192.168.115.155,25.820477724075317,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,989eb688
103,-927.3203979492188,True,1,8b3a5359,2024-03-29_00-38-57,1711669137,28.392410278320312,28.392410278320312,34453,hpc-c11-node22.unitn.it,192.168.115.155,28.392410278320312,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,8b3a5359
104,-1005.7662475585937,True,4,9cdf6552,2024-03-29_00-40-18,1711669218,30.73114848136902,93.4613733291626,34538,hpc-c11-node22.unitn.it,192.168.115.155,93.4613733291626,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,9cdf6552
105,-1095.1915283203125,True,15,fbe0b88b,2024-03-29_00-46-58,1711669618,27.068931341171265,479.3570182323456,34624,hpc-c11-node22.unitn.it,192.168.115.155,479.3570182323456,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,fbe0b88b
106,-937.007080078125,True,1,6a08b1db,2024-03-29_00-40-03,1711669203,40.60331964492798,40.60331964492798,34712,hpc-c11-node22.unitn.it,192.168.115.155,40.60331964492798,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,6a08b1db
107,-1043.8928833007812,True,4,9ee2316e,2024-03-29_00-41-37,1711669297,20.592968225479126,113.45276737213135,34797,hpc-c11-node22.unitn.it,192.168.115.155,113.45276737213135,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,9ee2316e
108,-931.4446818033854,True,1,1d3a5e01,2024-03-29_00-40-42,1711669242,35.59492897987366,35.59492897987366,34884,hpc-c11-node22.unitn.it,192.168.115.155,35.59492897987366,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,1d3a5e01
109,-955.6927422417534,True,1,e04f9444,2024-03-29_00-41-06,1711669266,45.581273555755615,45.581273555755615,34978,hpc-c11-node22.unitn.it,192.168.115.155,45.581273555755615,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,e04f9444
110,-947.6920640733507,True,1,79ee32e5,2024-03-29_00-41-19,1711669279,43.73362684249878,43.73362684249878,35064,hpc-c11-node22.unitn.it,192.168.115.155,43.73362684249878,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,79ee32e5
111,-955.7229410807291,True,1,35e066a8,2024-03-29_00-41-27,1711669287,30.377347469329834,30.377347469329834,35147,hpc-c11-node22.unitn.it,192.168.115.155,30.377347469329834,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,35e066a8
112,-937.6764390733507,True,1,167a6ef9,2024-03-29_00-41-47,1711669307,18.08284306526184,18.08284306526184,35233,hpc-c11-node22.unitn.it,192.168.115.155,18.08284306526184,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,167a6ef9
113,-947.3958062065972,True,1,31bd820e,2024-03-29_00-42-12,1711669332,30.350043773651123,30.350043773651123,35330,hpc-c11-node22.unitn.it,192.168.115.155,30.350043773651123,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,31bd820e
114,-950.0038316514757,True,1,5ccf0506,2024-03-29_00-42-15,1711669335,21.17305302619934,21.17305302619934,35451,hpc-c11-node22.unitn.it,192.168.115.155,21.17305302619934,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,5ccf0506
115,-1033.0254448784722,True,4,60c34b7c,2024-03-29_00-43-37,1711669417,22.550049543380737,83.02985429763794,35538,hpc-c11-node22.unitn.it,192.168.115.155,83.02985429763794,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,60c34b7c
116,-1042.3206990559895,True,4,61fa1120,2024-03-29_00-44-17,1711669457,22.15855860710144,105.37097406387329,35625,hpc-c11-node22.unitn.it,192.168.115.155,105.37097406387329,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,61fa1120
117,-966.7204793294271,True,1,67585781,2024-03-29_00-43-53,1711669433,59.233516216278076,59.233516216278076,35713,hpc-c11-node22.unitn.it,192.168.115.155,59.233516216278076,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,67585781
118,-959.7551513671875,True,1,cc612e18,2024-03-29_00-44-05,1711669445,47.493115186691284,47.493115186691284,35797,hpc-c11-node22.unitn.it,192.168.115.155,47.493115186691284,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,cc612e18
119,-1041.8740234375,True,4,96ec3316,2024-03-29_00-45-20,1711669520,20.57983899116516,92.65141201019287,35880,hpc-c11-node22.unitn.it,192.168.115.155,92.65141201019287,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,96ec3316
120,-939.5985961914063,True,1,25bd0aa9,2024-03-29_00-44-39,1711669479,32.993383169174194,32.993383169174194,35967,hpc-c11-node22.unitn.it,192.168.115.155,32.993383169174194,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,25bd0aa9
121,-928.9099188910591,True,1,7d52a2c5,2024-03-29_00-45-12,1711669512,44.25533938407898,44.25533938407898,36058,hpc-c11-node22.unitn.it,192.168.115.155,44.25533938407898,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,7d52a2c5
122,-961.8216756184896,True,1,67f839af,2024-03-29_00-45-17,1711669517,38.74657154083252,38.74657154083252,36148,hpc-c11-node22.unitn.it,192.168.115.155,38.74657154083252,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,67f839af
123,-953.56474609375,True,1,b925010c,2024-03-29_00-45-30,1711669530,36.95674514770508,36.95674514770508,36230,hpc-c11-node22.unitn.it,192.168.115.155,36.95674514770508,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,b925010c
124,-952.8054565429687,True,1,840ed09c,2024-03-29_00-45-23,1711669523,18.475280046463013,18.475280046463013,36320,hpc-c11-node22.unitn.it,192.168.115.155,18.475280046463013,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,840ed09c
125,-1095.5262925889756,True,15,2f4c975a,2024-03-29_00-50-32,1711669832,17.205242395401,309.53714323043823,36403,hpc-c11-node22.unitn.it,192.168.115.155,309.53714323043823,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,2f4c975a
126,-966.660986328125,True,1,61780740,2024-03-29_00-45-56,1711669556,24.52302360534668,24.52302360534668,36498,hpc-c11-node22.unitn.it,192.168.115.155,24.52302360534668,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,61780740
127,-1030.1742146809895,True,4,21f87522,2024-03-29_00-48-11,1711669691,49.86022067070007,150.34680485725403,36588,hpc-c11-node22.unitn.it,192.168.115.155,150.34680485725403,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,21f87522
128,-1005.739208984375,True,4,e735779e,2024-03-29_00-47-44,1711669664,20.054121017456055,105.4346513748169,36672,hpc-c11-node22.unitn.it,192.168.115.155,105.4346513748169,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,e735779e
129,-966.9281548394097,True,1,0b9d5af2,2024-03-29_00-46-33,1711669593,22.852458000183105,22.852458000183105,36759,hpc-c11-node22.unitn.it,192.168.115.155,22.852458000183105,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,0b9d5af2
130,-1014.1557495117188,True,4,5e239be0,2024-03-29_00-48-14,1711669694,21.654628038406372,104.0602822303772,36844,hpc-c11-node22.unitn.it,192.168.115.155,104.0602822303772,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,5e239be0
131,-950.7532416449653,True,1,efd8a516,2024-03-29_00-47-16,1711669636,30.486624717712402,30.486624717712402,36929,hpc-c11-node22.unitn.it,192.168.115.155,30.486624717712402,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,efd8a516
132,-1015.2350830078125,True,4,20e0c7a4,2024-03-29_00-49-05,1711669745,24.88841724395752,111.26895809173584,37022,hpc-c11-node22.unitn.it,192.168.115.155,111.26895809173584,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,20e0c7a4
133,-941.66259765625,True,1,5591404f,2024-03-29_00-48-14,1711669694,41.77586507797241,41.77586507797241,37108,hpc-c11-node22.unitn.it,192.168.115.155,41.77586507797241,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,5591404f
134,-933.9428833007812,True,1,6230066a,2024-03-29_00-48-22,1711669702,24.35594606399536,24.35594606399536,37195,hpc-c11-node22.unitn.it,192.168.115.155,24.35594606399536,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,6230066a
