,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
4109,-2.745134244962574e+23,True,4,3225b32b,2024-04-03_06-12-08,1712117528,55.444533348083496,133.03863191604614,95047,hpc-c11-node23.unitn.it,192.168.115.148,133.03863191604614,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.7817673354146694e-06,0.8213207250958241,3,0.5,0.01,3225b32b
4110,-3639.801812065972,True,1,cab3e8cc,2024-04-03_06-10-49,1712117449,21.331412315368652,21.331412315368652,95158,hpc-c11-node23.unitn.it,192.168.115.148,21.331412315368652,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.2559646828922926e-06,0.5653852509113649,3,0.5,0.01,cab3e8cc
4111,-35641.145833333336,True,1,2c63a4a2,2024-04-03_06-11-50,1712117510,48.324400186538696,48.324400186538696,95252,hpc-c11-node23.unitn.it,192.168.115.148,48.324400186538696,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.0051886291937248e-06,0.8356771831073071,3,0.5,0.01,2c63a4a2
4112,-11891.888671875,True,1,33d43f78,2024-04-03_06-11-42,1712117502,27.167755842208862,27.167755842208862,95340,hpc-c11-node23.unitn.it,192.168.115.148,27.167755842208862,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.860282992586991e-06,0.6640250653131506,3,0.5,0.01,33d43f78
4113,-1.9546378667269378e+24,True,4,95390593,2024-04-03_06-14-08,1712117648,49.94230794906616,136.74041080474854,95422,hpc-c11-node23.unitn.it,192.168.115.148,136.74041080474854,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.5388795904436067e-06,0.9973215858375541,3,0.5,0.01,95390593
4114,-1.1824044587139599e+32,True,15,150f7cb4,2024-04-03_06-20-37,1712118037,22.786775827407837,499.0967059135437,95519,hpc-c11-node23.unitn.it,192.168.115.148,499.0967059135437,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.3287651427770378e-06,0.7218972594919464,3,0.5,0.01,150f7cb4
4115,-6322.604654947917,True,1,ce7c2dcb,2024-04-03_06-14-10,1712117650,48.86839771270752,48.86839771270752,95606,hpc-c11-node23.unitn.it,192.168.115.148,48.86839771270752,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.985278964858267e-06,0.5320029341491868,3,0.5,0.01,ce7c2dcb
4116,-33790.180772569445,True,1,45e9a71c,2024-04-03_06-14-26,1712117666,20.196412324905396,20.196412324905396,95692,hpc-c11-node23.unitn.it,192.168.115.148,20.196412324905396,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.3383077905782997e-06,0.8322647161774155,3,0.5,0.01,45e9a71c
4117,-38354.2734375,True,1,f3db0af9,2024-04-03_06-14-50,1712117690,21.38209295272827,21.38209295272827,95774,hpc-c11-node23.unitn.it,192.168.115.148,21.38209295272827,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.0140851898829803e-06,0.6281214348735751,3,0.5,0.01,f3db0af9
4118,-44797.682291666664,True,1,3ac9dd3e,2024-04-03_06-15-16,1712117716,28.808186292648315,28.808186292648315,96646,hpc-c11-node23.unitn.it,192.168.115.148,28.808186292648315,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.8726644441523142e-06,0.9994714813563887,3,0.5,0.01,3ac9dd3e
4119,-6921674625996117.0,True,4,48412778,2024-04-03_06-16-52,1712117812,33.635374307632446,109.87416625022888,98081,hpc-c11-node23.unitn.it,192.168.115.148,109.87416625022888,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.2557158396513726e-06,0.7429493878173128,3,0.5,0.01,48412778
4120,-5385.636176215277,True,1,ccc6c04f,2024-04-03_06-15-42,1712117742,21.569698333740234,21.569698333740234,98169,hpc-c11-node23.unitn.it,192.168.115.148,21.569698333740234,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.0021631628732498e-06,0.4678754953636249,3,0.5,0.01,ccc6c04f
4121,-1.8526677462695834e+22,True,4,0d1f1db9,2024-04-03_06-17-08,1712117828,20.739558458328247,91.7005136013031,395,hpc-c11-node23.unitn.it,192.168.115.148,91.7005136013031,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,2.092213039209622e-06,0.8444367296705775,3,0.5,0.01,0d1f1db9
4122,-8109.799045138889,True,1,6cbeec58,2024-04-03_06-16-40,1712117800,36.101070165634155,36.101070165634155,643,hpc-c11-node23.unitn.it,192.168.115.148,36.101070165634155,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.5349431912744279e-06,0.5640196287130661,3,0.5,0.01,6cbeec58
4123,-31448.766710069445,True,1,7468fe59,2024-04-03_06-17-20,1712117840,57.41517448425293,57.41517448425293,731,hpc-c11-node23.unitn.it,192.168.115.148,57.41517448425293,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.5757546688708296e-06,0.8373896008428132,3,0.5,0.01,7468fe59
4124,-33447.41232638889,True,1,96472990,2024-04-03_06-17-12,1712117832,32.03869581222534,32.03869581222534,829,hpc-c11-node23.unitn.it,192.168.115.148,32.03869581222534,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.0110817716138153e-06,0.6277343662624898,3,0.5,0.01,96472990
4125,-33113.09201388889,True,1,1a9d15ec,2024-04-03_06-17-33,1712117853,22.01411771774292,22.01411771774292,914,hpc-c11-node23.unitn.it,192.168.115.148,22.01411771774292,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,2.1333538922072573e-06,0.8322951173994725,3,0.5,0.01,1a9d15ec
